"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
0.000674704600008261,0.495113064829958,0.36,0.225,1,"1","Mkrn2"
0.000678478306011053,0.451678682209058,0.373,0.234,1,"1","Dr1"
0.000685167954350018,0.544391446934423,0.436,0.297,1,"1","Srxn1"
0.000689728813766808,0.282383607417111,0.902,0.812,1,"1","Tmem50a"
0.000696904436248148,0.428855589213418,0.631,0.476,1,"1","Cap1"
0.000699534381137004,0.261345472829077,0.929,0.891,1,"1","Eif4h"
0.000703295408237756,0.379469522681798,0.431,0.277,1,"1","Slc4a2"
0.000713764399396286,0.297589910482249,0.813,0.686,1,"1","Afg3l1"
0.000719143238763157,0.369710279309806,0.769,0.654,1,"1","Eri1"
0.000720929201989341,0.460340720361919,0.507,0.371,1,"1","Nf1"
0.000734704535678524,0.329737756401819,0.729,0.577,1,"1","Emd"
0.000735105898767966,0.426209603720317,0.382,0.242,1,"1","Dennd1b"
0.000741096759070089,0.631515068400195,0.262,0.158,1,"1","Strn"
0.000748617126165579,0.491366642418599,0.542,0.4,1,"1","Kat6a"
0.000757521114824045,0.332433637952461,0.782,0.639,1,"1","H2-T22"
0.000759016416035741,0.373021976527525,0.653,0.469,1,"1","Nfyc"
0.000767769261575193,0.526656339369229,0.56,0.427,1,"1","Zfp638"
0.000772744989851744,0.428726192168056,0.391,0.248,1,"1","Slc25a12"
0.000773751157947372,0.666237479462294,0.302,0.185,1,"1","Gm32273"
0.000781634474480522,0.45132445628782,0.409,0.273,1,"1","Rbm43"
0.000784090850330976,0.451832202541342,0.662,0.536,1,"1","Dst"
0.00078551233781487,0.484069486341471,0.316,0.196,1,"1","Hoxd3os1"
0.000786813797694454,0.529834542809465,0.391,0.253,1,"1","Msx1"
0.000791817687483433,0.371393694083506,0.627,0.475,1,"1","Arhgef12"
0.000799125655797019,0.535373314703358,0.564,0.433,1,"1","Prkg2"
0.00081559138501543,0.364548791307099,0.729,0.556,1,"1","Erlec1"
0.000821650584266201,0.314386900142977,0.827,0.68,1,"1","Gm4332"
0.000826987986998822,0.490055564385635,0.498,0.363,1,"1","Bhlhb9"
0.000828743175556604,0.493592406275364,0.551,0.398,1,"1","Cyp20a1"
0.000842049252135464,0.272789724682554,0.836,0.77,1,"1","Nelfe"
0.000844032846002684,0.250631168048944,0.796,0.636,1,"1","Amfr"
0.000869928575432472,0.428994531390894,0.662,0.553,1,"1","Usp10"
0.000879998845226388,0.35408709724,0.471,0.325,1,"1","Ginm1"
0.00088197042771793,0.446580340406468,0.449,0.309,1,"1","Tamm41"
0.000882578440033937,0.680855021882263,0.271,0.162,1,"1","Ppip5k2"
0.000893707492027093,0.51352364122282,0.324,0.205,1,"1","Sec16a"
0.000896765988107594,0.738002654472252,0.364,0.247,1,"1","Adamts1"
0.00089729730747269,0.263227013255395,0.871,0.772,1,"1","Smap1"
0.000900145545752145,0.322461295242389,0.76,0.603,1,"1","Magt1"
0.000901549407398311,0.265557476142974,0.689,0.51,1,"1","Map7d1"
0.00090358307385508,0.29290570420714,0.76,0.605,1,"1","Clk1"
0.000907252152545603,0.259176954405593,0.884,0.79,1,"1","Morf4l1"
0.000919899939180877,0.431232597940292,0.458,0.309,1,"1","Rbm14"
0.000932537758088632,0.500012549941532,0.564,0.417,1,"1","Fndc3a"
0.000934190447812807,0.305256054693804,0.542,0.38,1,"1","Ncapd3"
0.000934569525161872,0.565875563088555,0.324,0.205,1,"1","Ofd1"
0.000935952907221454,0.297722946381635,0.796,0.646,1,"1","Ide"
0.000944162701299763,0.458794993828722,0.507,0.368,1,"1","Golm2"
0.000952559364892465,0.348356778048748,0.702,0.544,1,"1","Ctdsp2"
0.000954964144251361,0.341263680026903,0.778,0.66,1,"1","Ythdc1"
0.000959968179697833,0.255204710292809,0.947,0.902,1,"1","Ak2"
0.000967349479334426,0.388744232696946,0.378,0.239,1,"1","Syde1"
0.00097858727522899,0.287592469023212,0.711,0.559,1,"1","Tnfrsf1a"
0.000982745230513643,0.432698387445423,0.627,0.473,1,"1","Amotl1"
0.000985138653043995,0.306709237357268,0.844,0.77,1,"1","Upf3a"
0.000989820807346212,0.388151367286084,0.547,0.398,1,"1","Cdc34"
0.000992553041483229,0.478398747490317,0.444,0.311,1,"1","Smim27"
0.000997003949805618,0.522049732966874,0.276,0.168,1,"1","Ccdc92"
0.000998676757380275,0.470084636897693,0.64,0.513,1,"1","Cep57"
0.0010044883566112,0.283014773017405,0.711,0.556,1,"1","R3hdm1"
0.0010093184862108,0.383475716004855,0.582,0.443,1,"1","Tmem184c"
0.00101477420084892,0.429762039938519,0.604,0.44,1,"1","Oard1"
0.00101924646340063,0.366325080416831,0.578,0.427,1,"1","Gsdme"
0.00102689556368279,0.536846147468218,0.289,0.179,1,"1","Gm49336"
0.0010292560557615,0.577911948702258,0.32,0.201,1,"1","Exo5"
0.001032488877809,0.69866079065659,0.298,0.184,1,"1","Nfkbie"
0.00104846364945578,0.574922949970314,0.311,0.198,1,"1","Rpl6l"
0.00105107901852526,0.306493925037679,0.289,0.175,1,"1","Aldh3a2"
0.00106144441851994,0.506685165401355,0.329,0.208,1,"1","Grcc10"
0.00106749409793121,0.634132546143102,0.253,0.15,1,"1","Arid1b"
0.00106922853072615,0.600718360820581,0.271,0.162,1,"1","Rbsn"
0.00106936589086754,0.52485985243115,0.409,0.27,1,"1","Znrf2"
0.00107343294337534,0.388828798339839,0.44,0.296,1,"1","Ubash3b"
0.0010767236467998,0.541142515271385,0.453,0.319,1,"1","Siah1a"
0.00107703742293826,0.353015994379311,0.698,0.588,1,"1","Mettl16"
0.00108043565246539,0.477193944318471,0.493,0.346,1,"1","Bag4"
0.00108832907443658,0.428462220187058,0.453,0.319,1,"1","Ckap2l"
0.00112614345581785,0.406844210594886,0.649,0.522,1,"1","Kif23"
0.00113358774220754,0.618959072944262,0.289,0.179,1,"1","Arl16"
0.00113532030211247,0.690977549560565,0.262,0.161,1,"1","Gm42047"
0.00113597682174054,0.490973951294281,0.302,0.187,1,"1","Zcchc14"
0.00113689505780828,0.448745431141279,0.516,0.378,1,"1","Foxd2os"
0.00113712450599031,0.307962933082361,0.72,0.557,1,"1","Zfp326"
0.00113885987897838,0.332326698932776,0.782,0.669,1,"1","Gna13"
0.00116804451463885,0.706861179027653,0.28,0.176,1,"1","Sfxn2"
0.00117035430274298,0.418982123839084,0.556,0.397,1,"1","Diablo"
0.00117870088835121,0.396066640135316,0.516,0.351,1,"1","Naa25"
0.00117902967474133,0.385826906157208,0.613,0.453,1,"1","Usp5"
0.00117944081529853,0.439392047971137,0.387,0.257,1,"1","Ccser2"
0.00118269674001583,0.399863170628039,0.618,0.479,1,"1","Dtl"
0.00118928257635935,0.627693283198548,0.258,0.155,1,"1","Pofut1"
0.00119251416126059,0.62843118392477,0.271,0.165,1,"1","Abhd13"
0.00119275223088144,0.441330647854316,0.48,0.343,1,"1","Rasa2"
0.00120043588709932,0.464737431955321,0.578,0.456,1,"1","Pds5b"
0.00120630557967978,0.637198143395893,0.48,0.358,1,"1","Cdca2"
0.00123264336140385,0.306100792004177,0.844,0.678,1,"1","Ubtf"
0.00124527533253622,0.356296436213868,0.582,0.407,1,"1","Thap7"
0.00124929277584635,0.541200608293966,0.369,0.253,1,"1","Slc7a6"
0.00125561532038629,0.432630263861476,0.422,0.285,1,"1","Plbd2"
0.00125953771764359,0.481692147381118,0.467,0.348,1,"1","Elk3"
0.00126811328063219,0.445355467610938,0.364,0.239,1,"1","Fut8"
0.0012804335448013,0.475685719132181,0.382,0.253,1,"1","Cep250"
0.00128248632289328,0.335710626203358,0.702,0.551,1,"1","Dpysl2"
0.0012894846011313,0.362569377987365,0.569,0.418,1,"1","Itsn2"
0.00129066417274597,0.43207573030675,0.489,0.34,1,"1","Prdm5"
0.00130149052697168,0.390949124477181,0.698,0.528,1,"1","Phlda3"
0.0013079631575601,0.456994378644793,0.538,0.406,1,"1","Aebp2"
0.00131329786205866,0.290644675358726,0.773,0.629,1,"1","Cfap36"
0.00135047435782055,0.420663814383669,0.613,0.459,1,"1","Dusp9"
0.00135970648802137,0.333510484469578,0.613,0.453,1,"1","Sdhaf2"
0.00136279462941346,0.411550941241674,0.604,0.456,1,"1","Ccdc6"
0.00136859808892366,0.561238092455212,0.262,0.156,1,"1","Xpc"
0.00137457368816032,0.360022087387905,0.707,0.57,1,"1","Bag2"
0.00137492595925508,0.46476002338759,0.427,0.297,1,"1","Rxrb"
0.00138045841070534,0.496793845968373,0.418,0.285,1,"1","Ttc39b"
0.00138439244433376,0.559043346546065,0.36,0.236,1,"1","Spire2"
0.00140276452285736,0.492819152795806,0.484,0.351,1,"1","Pdcd7"
0.00141333422575473,0.364347346810583,0.724,0.573,1,"1","Tex30"
0.00143042298174324,0.256848627701805,0.364,0.239,1,"1","Ifi203"
0.00143482948231517,0.334052472736724,0.693,0.56,1,"1","Cs"
0.00143538079521058,0.44158737769959,0.511,0.36,1,"1","Rnf181"
0.00143916122876227,0.288918947286016,0.876,0.786,1,"1","Shmt2"
0.00147096499075857,0.391430918817393,0.684,0.559,1,"1","Anxa4"
0.00147525764890281,0.623368654075013,0.267,0.164,1,"1","Ptar1"
0.00148180303981123,0.300869974747392,0.716,0.567,1,"1","Slc6a6"
0.00149266263899746,0.40881284275681,0.467,0.331,1,"1","Ubap1"
0.00149808572481249,0.589513714646231,0.258,0.156,1,"1","Ripk2"
0.0014985967502042,0.536014280613452,0.289,0.173,1,"1","Fanca"
0.00152183906229094,0.389224400129519,0.671,0.533,1,"1","Lpcat3"
0.00152306896493006,0.470495817795734,0.271,0.159,1,"1","Mfap1a"
0.00152544348924704,0.354685278044205,0.689,0.556,1,"1","Prmt5"
0.0015391622207537,0.445529552592647,0.498,0.349,1,"1","Ddit3"
0.00155086334260269,0.413470542205453,0.551,0.423,1,"1","Gtf3c2"
0.00155947991903811,0.257950441296686,0.684,0.504,1,"1","Add1"
0.00156136896029767,0.421359335509282,0.689,0.545,1,"1","Osr1"
0.00157721258527953,0.614199718387011,0.258,0.158,1,"1","Mex3d"
0.00160187922633436,0.322766141823421,0.809,0.674,1,"1","Scoc"
0.00161208894489839,0.340068374220235,0.582,0.424,1,"1","Nup54"
0.00163196009770306,0.541261265175918,0.493,0.364,1,"1","Tmem119"
0.00163230063717249,0.43079199947241,0.484,0.346,1,"1","Xpo4"
0.00163460092313208,0.661543953305965,0.262,0.164,1,"1","Plxnd1"
0.00163982816947972,0.366381662459628,0.542,0.4,1,"1","Pcnt"
0.00165094603983935,0.682199020596436,0.32,0.217,1,"1","Cep70"
0.00166309826465552,0.434377730904543,0.493,0.352,1,"1","Stard4"
0.00167017117410766,0.554384335040441,0.418,0.299,1,"1","Nrip1"
0.00167981014872608,0.348314100800415,0.796,0.677,1,"1","Suds3"
0.00168084432613956,0.35838391105592,0.667,0.513,1,"1","Fam53a"
0.00168303370142233,0.315919970910681,0.738,0.593,1,"1","Faf1"
0.00169272618035953,0.55221403536859,0.351,0.234,1,"1","Rabif"
0.00171575538160286,0.388314058172858,0.458,0.309,1,"1","Neo1"
0.00171620358702716,0.381154495380492,0.72,0.649,1,"1","Tiprl"
0.00171719838326882,0.448059477112756,0.356,0.231,1,"1","Nek10"
0.00172238927668015,0.678626480744928,0.293,0.187,1,"1","Fam83d"
0.00172644642898188,0.261927536859277,0.889,0.737,1,"1","Nop14"
0.00173288338850361,0.254043800101179,0.853,0.806,1,"1","Leprotl1"
0.00174043162155859,0.374331007410614,0.587,0.45,1,"1","Meaf6"
0.00174986398374137,0.375779228483155,0.427,0.291,1,"1","Twf2"
0.0017547448500892,0.505775199024382,0.369,0.247,1,"1","Naalad2"
0.0017556412925748,0.340419306251192,0.404,0.268,1,"1","Paip2b"
0.00176550852742154,0.46396210482589,0.458,0.325,1,"1","Ptpn14"
0.00177533803899351,0.443415022900759,0.502,0.371,1,"1","Mthfd2l"
0.00177748711124742,0.327190762860536,0.684,0.55,1,"1","Zc3h13"
0.00178135029685485,0.443297802529207,0.338,0.216,1,"1","Mtor"
0.00178281924311764,0.322051611030987,0.733,0.59,1,"1","Plaa"
0.0017836515595128,0.340914810231246,0.591,0.45,1,"1","Prim2"
0.0017961285139855,0.52891391870799,0.413,0.3,1,"1","Mtmr14"
0.00182315976182968,0.436957303644707,0.507,0.374,1,"1","Angel2"
0.00182502756483699,0.51604208438386,0.333,0.214,1,"1","Fbxo7"
0.00182544679886529,0.531653275025424,0.449,0.331,1,"1","Ajuba"
0.00182755274045567,0.413208747646708,0.498,0.358,1,"1","Zc3hc1"
0.00185080849513123,0.324185882408139,0.627,0.49,1,"1","Lin7c"
0.00185162437364659,0.386989905169204,0.711,0.571,1,"1","Yme1l1"
0.00186590068209778,0.277769637286315,0.876,0.828,1,"1","Gng12"
0.00187723042952978,0.525561617088154,0.364,0.248,1,"1","Amn1"
0.00189135756729397,0.282872338948332,0.818,0.749,1,"1","Gm44442"
0.00189166403740692,0.327002063350062,0.653,0.496,1,"1","Tcf20"
0.00190620493196918,0.420308836721307,0.636,0.501,1,"1","Vps4b"
0.00191912007177145,0.611952163337881,0.28,0.176,1,"1","Tatdn2"
0.0019341274373143,0.387514634362235,0.302,0.193,1,"1","Dzip1l"
0.0019624492691461,0.455260896740963,0.538,0.415,1,"1","Dlgap5"
0.00196752113361892,0.417852656562135,0.471,0.343,1,"1","Adprs"
0.00197564339176581,0.373827130886234,0.404,0.268,1,"1","Tnks"
0.00197838433810695,0.26318998636293,0.791,0.649,1,"1","Copa"
0.00201109215741919,0.472456174191168,0.858,0.779,1,"1","Tuba1c"
0.00202474600539567,0.452562274239314,0.284,0.176,1,"1","S1pr2"
0.00202708804304918,0.292300042406875,0.884,0.772,1,"1","Gorasp2"
0.0020402395757042,0.333263036831993,0.404,0.268,1,"1","Cers6"
0.00204529823464947,0.367937272613454,0.427,0.286,1,"1","Mre11a"
0.00204614084911871,0.632029995998705,0.258,0.155,1,"1","Samd8"
0.00204674347827544,0.388041851766268,0.342,0.227,1,"1","Stk17b"
0.00205558599157598,0.349550163533048,0.449,0.303,1,"1","Tap2"
0.0020582079006852,0.526887195529621,0.369,0.25,1,"1","Agap1"
0.00209352457489089,0.555332826533103,0.493,0.377,1,"1","Taf1"
0.00210066511584112,0.259560146551652,0.898,0.796,1,"1","Hnrnpr"
0.00210116142665192,0.423436298147431,0.498,0.36,1,"1","Kctd5"
0.00211161088566398,0.307678600101835,0.533,0.374,1,"1","Efcab14"
0.00211613334552182,0.380903106398567,0.689,0.545,1,"1","Mpp1"
0.00212628400676551,0.446048432488779,0.364,0.239,1,"1","Pomgnt1"
0.0021313918407138,0.51458291791663,0.547,0.432,1,"1","Chpf"
0.00215968812757939,0.354072492161852,0.671,0.541,1,"1","Rab22a"
0.00216338005536817,0.372836354415088,0.644,0.513,1,"1","Dguok"
0.00217453623956256,0.396296658817829,0.493,0.364,1,"1","Slmap"
0.00217704268164745,0.439519046818662,0.444,0.315,1,"1","Tbc1d1"
0.00219835915627451,0.421116057026372,0.316,0.202,1,"1","Layn"
0.00220746617917954,0.47993132180595,0.573,0.456,1,"1","Sap30"
0.00222444255784269,0.400700171531295,0.613,0.479,1,"1","Tank"
0.00222510640128753,0.368582450626735,0.596,0.426,1,"1","Ecd"
0.00223245547245598,0.354069135568361,0.449,0.305,1,"1","Nhlrc2"
0.00224508389266589,0.287692960335616,0.698,0.571,1,"1","Bak1"
0.00224669171126433,0.354658062527971,0.533,0.391,1,"1","Smarcc2"
0.00225605545880271,0.310857945206744,0.76,0.609,1,"1","Reep3"
0.00227028416328653,0.371949503382839,0.542,0.417,1,"1","Pdcd2"
0.00227068932614585,0.392255029395315,0.622,0.495,1,"1","Zcchc7"
0.00227087111050188,0.305628869698646,0.622,0.47,1,"1","Usp48"
0.00228784004404425,0.41198676857725,0.702,0.547,1,"1","Zmynd8"
0.00236421790723231,0.272447480109755,0.427,0.291,1,"1","Chd6"
0.00236604190576312,0.430334700579006,0.56,0.429,1,"1","Sh3kbp1"
0.00237041120682016,0.340259560537998,0.578,0.436,1,"1","Nrf1"
0.00237631972243138,0.290076380990468,0.809,0.688,1,"1","Itgb1bp1"
0.00238709697406233,0.413570500915692,0.284,0.178,1,"1","Slc25a36"
0.00239170027103331,0.281373234882996,0.791,0.672,1,"1","Pole3"
0.00241197742541058,0.533249438468956,0.284,0.185,1,"1","Jade2"
0.00242008914234678,0.303488984976444,0.809,0.669,1,"1","Ankrd17"
0.00243503678858859,0.300079926596898,0.351,0.23,1,"1","Rgma"
0.00243738650783354,0.304270038161468,0.44,0.306,1,"1","Zfp451"
0.00245569963355838,0.443997558736908,0.289,0.181,1,"1","Ggta1"
0.00248969433683919,0.496299055841272,0.484,0.354,1,"1","Kdm5a"
0.00250707285969407,0.422698810258538,0.676,0.542,1,"1","4921524J17Rik"
0.00254017536146044,0.357757974832664,0.662,0.496,1,"1","Dnajc5"
0.0025402565244375,0.332250059885871,0.476,0.345,1,"1","Tdg"
0.00254657443813688,0.40535067549425,0.627,0.518,1,"1","Ncor2"
0.00255457195536272,0.512609785876729,0.307,0.201,1,"1","Plxna1"
0.00256893874054823,0.299493609396138,0.502,0.358,1,"1","Hotairm1"
0.00257379068862243,0.39511630290701,0.271,0.164,1,"1","Tubgcp4"
0.00258635460918677,0.545940354860002,0.44,0.338,1,"1","Gabpb1"
0.00259352098183534,0.388518666932556,0.551,0.423,1,"1","Ccdc25"
0.00260812630296439,0.335659090306278,0.693,0.559,1,"1","Mkrn1"
0.00263378705842826,0.333863573257713,0.582,0.44,1,"1","Mysm1"
0.00264448197048708,0.380586691354204,0.289,0.185,1,"1","Bcl2l11"
0.00265715962869399,0.388897768160398,0.471,0.331,1,"1","Hivep2"
0.00266107724064208,0.425969088960626,0.684,0.585,1,"1","Spag9"
0.00267097468593626,0.381816552202067,0.462,0.325,1,"1","Sh3bp4"
0.00268954980438524,0.326168089857704,0.782,0.708,1,"1","Tapbp"
0.0027115561328109,0.388981406160137,0.333,0.227,1,"1","Phf21a"
0.00275661280151983,0.456537068281495,0.498,0.377,1,"1","Pnpla2"
0.00277624789150875,0.335791153572491,0.662,0.527,1,"1","Gnaq"
0.0027789428898573,0.451473085319443,0.453,0.335,1,"1","G2e3"
0.00277936242919264,0.461676596158852,0.253,0.153,1,"1","Casp4"
0.00279926829943023,0.597643640085724,0.271,0.176,1,"1","Zbed6"
0.00280098250490478,0.386267117443378,0.556,0.423,1,"1","Fto"
0.00281226649115832,0.33147373514985,0.698,0.602,1,"1","Ckap5"
0.00281251699052383,0.502408373699174,0.307,0.202,1,"1","Baz2a"
0.00286383763995741,0.510251406373122,0.298,0.193,1,"1","Wipf2"
0.00287101959739276,0.482362917473496,0.311,0.205,1,"1","Scaf4"
0.00287196871451459,0.675134612813854,0.276,0.181,1,"1","Gpbp1l1"
0.00290232128484126,0.403783620649889,0.76,0.662,1,"1","Cdc20"
0.00290685792381235,0.439803373697829,0.542,0.403,1,"1","Slc25a13"
0.0029169839851237,0.464466565788529,0.511,0.363,1,"1","Faap20"
0.00292275384607931,0.471211054964564,0.378,0.266,1,"1","Kank2"
0.0029265084479975,0.451738050733693,0.258,0.156,1,"1","Pole2"
0.00294880679400325,0.316376091704094,0.48,0.334,1,"1","Rad23a"
0.00296345043295309,0.446217268965932,0.258,0.158,1,"1","Plekhf2"
0.00296945238315952,0.321945388027495,0.631,0.496,1,"1","Atxn2"
0.00297590673013967,0.457724976101634,0.276,0.175,1,"1","Wipf1"
0.00298826051258124,0.370368868307774,0.538,0.409,1,"1","Tox4"
0.00300447391256314,0.304607592529922,0.644,0.527,1,"1","Ikbip"
0.00302084759656405,0.322342926240496,0.742,0.609,1,"1","Adi1"
0.00305948171444787,0.384861811901344,0.782,0.681,1,"1","Fn1"
0.00306998622252877,0.315895444161044,0.596,0.449,1,"1","Usp37"
0.00307732846335859,0.410956357944657,0.276,0.17,1,"1","Ahdc1"
0.00308197954937726,0.351397458533512,0.338,0.217,1,"1","Ppp4r1l-ps"
0.00308725135681128,0.382102806233604,0.684,0.573,1,"1","Ddx47"
0.00308799089730873,0.3748643072965,0.556,0.413,1,"1","Casp8"
0.00309920162888775,0.401770674821988,0.4,0.273,1,"1","Zfp869"
0.0031346263345189,0.470227765380448,0.387,0.268,1,"1","Lbr"
0.00319450456656845,0.308763068791353,0.689,0.544,1,"1","Anapc1"
0.00319837127042072,0.722131536771258,0.262,0.17,1,"1","Ly75"
0.00323030522937423,0.573265505396532,0.298,0.191,1,"1","Stam2"
0.00324493369603703,0.269225609751517,0.867,0.781,1,"1","Rnf126"
0.00328253026611624,0.58536003273794,0.271,0.175,1,"1","Runx2"
0.00333093096091798,0.30908514994709,0.658,0.51,1,"1","Imp4"
0.00334119569299839,0.410256193683179,0.316,0.204,1,"1","Gm57857"
0.00334314614473334,0.303399175627849,0.756,0.662,1,"1","Strn3"
0.00338296612418272,0.302381936800606,0.853,0.732,1,"1","Pmpcb"
0.00338392561239832,0.444315481734391,0.333,0.224,1,"1","Rap2c"
0.00340455698233016,0.363670972295315,0.649,0.544,1,"1","Snd1"
0.00343281051695597,0.399670169568619,0.44,0.314,1,"1","Rc3h2"
0.00345958524696423,0.384786117635449,0.729,0.643,1,"1","Akirin2"
0.00348366510846182,0.307453551252032,0.631,0.467,1,"1","Hnrnpll"
0.0035238992735263,0.358019108743284,0.373,0.248,1,"1","Trappc11"
0.00354241826358058,0.351657826457824,0.52,0.384,1,"1","Rprd1b"
0.00355296414413109,0.54528270849158,0.364,0.262,1,"1","Dusp19"
0.00355610776378973,0.474122854032203,0.369,0.256,1,"1","Tanc1"
0.00356021567942001,0.292799916502621,0.36,0.233,1,"1","Tulp3"
0.00357812168830229,0.387382529705177,0.538,0.407,1,"1","Arih1"
0.00358855834636011,0.37619944166233,0.56,0.43,1,"1","Ets1"
0.00360427152196685,0.288747140304442,0.689,0.554,1,"1","Prrc2b"
0.00361085754736443,0.402903552901154,0.631,0.508,1,"1","Trpm7"
0.00365015993930222,0.347512044848706,0.676,0.541,1,"1","Bri3bp"
0.0036629877486654,0.32381110242681,0.347,0.228,1,"1","Zmym5"
0.00367317694139365,0.283296898307676,0.418,0.294,1,"1","Ppt1"
0.00370362874267625,0.565581822467738,0.284,0.188,1,"1","Fryl"
0.00371115144826306,0.273240364320443,0.769,0.68,1,"1","Metap1"
0.00372816581959794,0.290149844603922,0.791,0.712,1,"1","Supt16"
0.00372820548966845,0.338406879024213,0.658,0.522,1,"1","Tmem120a"
0.00373003567368591,0.280212860920067,0.671,0.533,1,"1","Hint2"
0.00374830401577884,0.423891652656047,0.556,0.435,1,"1","Ppm1b"
0.00376357365142224,0.633871824596853,0.262,0.168,1,"1","Dmtf1"
0.00376788865372822,0.47774131874473,0.302,0.196,1,"1","Mcu"
0.00379020604415378,0.267486269710354,0.871,0.776,1,"1","Mcm6"
0.00380334747510423,0.406385704567377,0.347,0.236,1,"1","Fbxo8"
