"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"Kcnq1ot1",51.4933917146562,-0.344137584575731,0.253982307398166,-1.35496676166592,0.175428147159837,0.9823426571791
"Phlda2",61.6514462669573,0.280236421663183,0.203635490653874,1.37616689882173,0.168769967594912,0.9823426571791
"Agpat5",107.150490660073,-0.215783395615802,0.175595473353249,-1.22886650489962,0.219121861647629,0.9823426571791
"Ing2",44.3259601428838,0.3144000124003,0.259652311944851,1.21085004036889,0.225952882861208,0.9823426571791
"Mpv17l2",55.703618533226,-0.319127682179934,0.231622023618823,-1.3777950697172,0.168266568671275,0.9823426571791
"Smarca5",233.312164720536,-0.14721835400879,0.117172509839889,-1.25642400431601,0.208962283097181,0.9823426571791
"Ndufb7",422.1755658931,-0.113902136929131,0.0957762274216623,-1.18925269866465,0.23434024272098,0.9823426571791
"Trir",373.88982897721,-0.126010093701022,0.0922061576579067,-1.36661256581726,0.1717467764345,0.9823426571791
"Ciapin1",102.695291636354,-0.232145482087086,0.167825635909726,-1.38325399947812,0.166586997454284,0.9823426571791
"Prmt7",92.6717964143486,-0.244707111760741,0.18048332432041,-1.35584333168817,0.17514902100611,0.9823426571791
"Zfhx3",109.423889268817,-0.24941707058157,0.201381972589911,-1.23852729901239,0.215520606252639,0.9823426571791
"Cog4",47.3958766905179,0.3603367007665,0.253518501773663,1.42134281421481,0.155217122480694,0.9823426571791
"Cmc2",128.209894866277,-0.205994312328002,0.151101415270372,-1.36328512846426,0.172792667077028,0.9823426571791
"Chmp1a",66.8607285053767,0.264304626371701,0.209039875267891,1.26437420627517,0.206095746394818,0.9823426571791
"Gnpat",39.4975650798763,-0.363885201511801,0.282455180388588,-1.28829360116952,0.19764377972068,0.9823426571791
"Tsnax",56.2747350642911,-0.29545992134967,0.228670870618904,-1.29207502709024,0.19633116328126,0.9823426571791
"Aasdhppt",74.2070956031553,-0.24149980737824,0.201718624291901,-1.19721125516289,0.231224224020546,0.9823426571791
"Cwc15",227.097829679661,0.172891076478424,0.119270249407667,1.44957420091812,0.147177294692797,0.9823426571791
"Chordc1",68.0984810325888,-0.277294924292617,0.210916181662174,-1.31471621621124,0.188605294538296,0.9823426571791
"Keap1",50.3144281515855,-0.329159181113681,0.2675981619365,-1.2300502317792,0.218678295096111,0.9823426571791
"Cdkn2d",45.2531724782752,-0.401721506902878,0.296571282429962,-1.35455295472767,0.175560030935717,0.9823426571791
"Tmed1",43.8891417573401,-0.308341296845025,0.253296125633837,-1.21731548823909,0.223484203639414,0.9823426571791
"Smarca4",115.868897423361,-0.198155095937489,0.159255394896487,-1.24425986363781,0.213403937762907,0.9823426571791
"Septin7",286.235810316134,-0.143690041671546,0.108550626877037,-1.32371452662649,0.185597872112381,0.9823426571791
"Dcps",50.6616115665288,-0.311988761096534,0.241838514911439,-1.29007061265979,0.197026142183299,0.9823426571791
"Sc5d",44.8757915265421,-0.370018055403617,0.257878053366132,-1.43485671065723,0.15132793363339,0.9823426571791
"H2ax",221.638792705046,0.209816007288568,0.152268718236824,1.37793244546946,0.16822414636694,0.9823426571791
"Pts",39.0983245731241,-0.333564123573355,0.275733279269547,-1.20973472791173,0.226380699512584,0.9823426571791
"Fdx1",116.046519290059,-0.203474234643501,0.160140016485989,-1.27060205880086,0.203870254162988,0.9823426571791
"Acat1",121.406219302878,0.179687322948916,0.147684195477126,1.21669974480612,0.223718476207291,0.9823426571791
"Idh3a",156.882952535599,-0.206592211863276,0.147368548439928,-1.40187451155828,0.160952722977852,0.9823426571791
"Ptpn9",42.4951225336193,-0.359899849321775,0.285175070895326,-1.26203124344581,0.206937544154838,0.9823426571791
"1700017B05Rik",38.8006752462277,0.374701594446495,0.287245599051471,1.3044641786813,0.192075365366331,0.9823426571791
"Cox5a",658.776112655939,-0.10430887375719,0.0756020132093273,-1.37971026602663,0.167675870762957,0.9823426571791
"Rpl4",1447.96294227798,-0.0791193923585387,0.0584314071170886,-1.35405591379982,0.175718539841256,0.9823426571791
"Tipin",204.138122612067,-0.18852365667962,0.13103999263553,-1.43867267456259,0.15024328488876,0.9823426571791
"Rps27l",1258.55022101376,-0.0771430274025549,0.0613982479025674,-1.25643695118097,0.208957591591624,0.9823426571791
"Nck1",58.1440824668774,-0.312488860191649,0.235046796828583,-1.32947508499571,0.18369128037441,0.9823426571791
"Cdv3",370.285643719315,-0.126787356498762,0.103673108360352,-1.22295316986222,0.221347384530832,0.9823426571791
"Gpx1",461.106837548289,-0.140090196273539,0.101647504064254,-1.3781961255535,0.168142743163389,0.9823426571791
"Qars1",51.2652462459594,0.339428520960208,0.243587407915561,1.39345676307648,0.163481711013496,0.9823426571791
"Uqcrc1",224.121335613498,-0.160280533055283,0.126299888797481,-1.26904730147696,0.20442419400949,0.9823426571791
"Azi2",40.584257872563,0.419425109930832,0.314367778889278,1.33418606516464,0.182142885216276,0.9823426571791
"Ctdspl",38.7641353834904,-0.348046732390308,0.281335932314437,-1.23712150640363,0.216041976596647,0.9823426571791
"Rpl14",2663.90027196985,-0.0561545108310167,0.0405652507244853,-1.38430084439542,0.166266355596866,0.9823426571791
"Higd1a",214.146385811154,-0.170640166579009,0.127056462199316,-1.3430262705672,0.179263467472332,0.9823426571791
"Fbxo5",66.2028940553213,-0.249084357542862,0.209500818758736,-1.1889421674753,0.234462425320296,0.9823426571791
"Nup43",91.7081815583319,-0.24200579808473,0.185052384468182,-1.30776914212819,0.190951623558616,0.9823426571791
"Vta1",107.500678835173,-0.2165970138294,0.181097874739264,-1.19602184256025,0.231688035392366,0.9823426571791
"Cenpw",233.143490488396,-0.148184947068263,0.124624289191031,-1.18905349856092,0.234418615445707,0.9823426571791
"P4ha1",67.6143503216439,0.297725413996064,0.207127847185543,1.43739925867797,0.150604579325649,0.9823426571791
"Ddx21",148.98191492124,-0.192538641022892,0.14531714908063,-1.32495470934446,0.185186173480194,0.9823426571791
"Hnrnph3",71.4482156821403,0.274150661984887,0.203512856388761,1.34709259576795,0.177950412505496,0.9823426571791
"Ube2d1",40.5882075940765,0.349986711023095,0.262542259696656,1.33306809893186,0.182509457064504,0.9823426571791
"Pfkl",50.0170422467552,0.28973527284869,0.240752709109017,1.20345591923326,0.228799939703948,0.9823426571791
"Bsg",606.251891571155,-0.104039839044036,0.0763112679502748,-1.3633614253642,0.172768631964663,0.9823426571791
"Polr2e",218.111058251365,0.148532742519346,0.11755712228262,1.26349420294806,0.206411628644993,0.9823426571791
"Atp5f1d",577.21781738981,-0.0987606798194031,0.0827218597448775,-1.1938885335024,0.232521573465091,0.9823426571791
"Tcf3",74.465760696857,0.270296605024183,0.195568413693259,1.38210767229586,0.166938643073962,0.9823426571791
"Gna11",42.0478614785272,-0.359285002072576,0.281370691279368,-1.27690983179143,0.201634082653414,0.9823426571791
"Nfyb",53.0740164396131,-0.298707234848995,0.234359424419029,-1.27456890453406,0.202461869522353,0.9823426571791
"Ckap4",237.398544166502,-0.13656895886568,0.113385559950839,-1.20446517991262,0.228409832530485,0.9823426571791
"Nudt4",299.532915623355,-0.129219824444023,0.108820030783617,-1.18746359023707,0.235044810018633,0.9823426571791
"Btg1",78.2201744160251,0.257044699953574,0.206081715728316,1.24729503073647,0.21228933885597,0.9823426571791
"Nap1l1",509.045040748608,-0.1163685367815,0.0825588681330798,-1.40952194976706,0.158680887728191,0.9823426571791
"Tsfm",96.3959426915579,-0.219715481562255,0.173626990920933,-1.26544542641017,0.205711699815639,0.9823426571791
"Naca",1985.66422162582,-0.0686444813896354,0.0530214812052835,-1.29465416335436,0.195439558747688,0.9823426571791
"Cnpy2",136.123934026932,0.183487060529561,0.144846439413458,1.26676956142364,0.20523769887624,0.9823426571791
"Rpl41",7685.89315058245,-0.0569535803680901,0.0408522934430427,-1.39413422278228,0.163277076443413,0.9823426571791
"Xbp1",112.299113950857,0.214472537527351,0.160460253683878,1.33660849090942,0.18135046598454,0.9823426571791
"Aebp1",106.505953558107,0.22899726082794,0.164260600212298,1.39410948536638,0.163284545268381,0.9823426571791
"Ddx56",72.1584884727458,-0.278257207249872,0.210117302859305,-1.32429458908576,0.185405226863386,0.9823426571791
"Ppp3r1",44.3541564899207,-0.397319682778431,0.280564295222453,-1.41614485358305,0.156733097966738,0.9823426571791
"Lgalsl",63.9372387630049,-0.322948782241045,0.225547435195243,-1.43184417930307,0.152188420439575,0.9823426571791
"Cct4",523.448620069809,-0.109322903893268,0.0864558769155192,-1.26449360984555,0.206052912865252,0.9823426571791
"Ebf1",74.0014448184585,0.250902904650838,0.19285159408997,1.30101545613248,0.193253164273504,0.9823426571791
"Canx",343.224219044538,0.137227305212818,0.100667364699236,1.36317569872631,0.172827144087826,0.9823426571791
"Hnrnph1",142.957383833214,0.17766225211853,0.145986749233468,1.21697519159363,0.223613654969922,0.9823426571791
"Hnrnpab",702.443343666636,-0.0935597856195668,0.0747931465140687,-1.2509138869023,0.21096589677704,0.9823426571791
"Septin8",60.1243031566127,0.319986569413574,0.218003492825055,1.46780478269841,0.142157257968715,0.9823426571791
"Irf1",45.2244855980284,0.413599487314017,0.291475721080537,1.41898435238706,0.155903578047578,0.9823426571791
"Pdlim4",84.1361853974387,0.253134401416637,0.190799081627535,1.32670660286923,0.184605755919905,0.9823426571791
"Cenpv",150.958838516324,0.223797787656072,0.152125958982467,1.47113476985125,0.14125467357554,0.9823426571791
"Fxr2",41.0616121684676,0.366676780833078,0.252879808566563,1.45000418543326,0.147057352068177,0.9823426571791
"Mybbp1a",261.57032145184,-0.143434411743316,0.11082362010315,-1.29425849480294,0.195576147817408,0.9823426571791
"Emc6",309.937018706402,-0.147581870195706,0.105290706071376,-1.40166094142878,0.161016519426424,0.9823426571791
"Pafah1b1",311.343124519034,0.131157859537549,0.0989493844149184,1.32550455278805,0.185003860394713,0.9823426571791
"Bltp2",54.1689324197101,0.322309732534735,0.231950081524048,1.3895650754549,0.164660987163939,0.9823426571791
"Lgals9",138.319065745798,-0.210091186836303,0.153225561588837,-1.3711236210056,0.170336422694735,0.9823426571791
"Ccl5",201.482278401964,-0.648299921568497,0.506764486499565,-1.27929233172312,0.200794131939286,0.9823426571791
"Rps6kb1",90.2051191276935,-0.276023337995846,0.198286988203986,-1.39203959118028,0.163910409363959,0.9823426571791
"Supt4a",191.516029982598,0.156882240207883,0.129018728426221,1.21596486123792,0.223998307976545,0.9823426571791
"Dynll2",314.110334887886,0.187068701991326,0.129911719853527,1.43996786588802,0.149876490659726,0.9823426571791
"Spag9",70.8408175871347,0.261701109474861,0.199344504885746,1.31280824432484,0.189247571282111,0.9823426571791
"Phb1",66.1186001028243,0.300834412889471,0.206922856305911,1.45384815510531,0.145988409261391,0.9823426571791
"Igf2bp1",47.5282903639453,0.326498529043207,0.24788469068581,1.31713873954822,0.187792123684377,0.9823426571791
"Psmb3",722.957546550875,-0.0949869838943698,0.0779266771643692,-1.21892768113307,0.222871642241187,0.9823426571791
"Psmd3",197.101735496922,0.171828478965093,0.125207863175875,1.37234575055188,0.169955829595301,0.9823426571791
"G6pc3",40.4445920315078,-0.347650238000941,0.274617631745107,-1.26594288863295,0.205533529945297,0.9823426571791
"Psmd12",420.513241033836,-0.140391533263958,0.0993129845818878,-1.41362716924693,0.157471399662662,0.9823426571791
"Vcf1",319.652284296828,-0.121240286905457,0.101829731119829,-1.19061776528494,0.233803674204519,0.9823426571791
"Nherf1",40.7579316346769,0.344932210231889,0.281879807202213,1.22368541987984,0.221070921911476,0.9823426571791
"Atp5pd",793.681971141501,0.109650368630701,0.0761340682842399,1.44022736603712,0.149803083215107,0.9823426571791
"Exoc7",49.2073422524435,0.31484780603794,0.245586620960652,1.28202344576574,0.199834421693644,0.9823426571791
"Mxra7",95.4419856311933,0.20869523135787,0.170017039290799,1.22749597468825,0.21963623381671,0.9823426571791
"Anapc11",225.284894551855,-0.179788074331813,0.121816594025064,-1.47589148892819,0.139973024689228,0.9823426571791
"Aspscr1",49.6352851765327,0.344542653525125,0.255543892234613,1.34827191725171,0.177570941003406,0.9823426571791
"Wdr45b",63.4109720189205,0.260094161595035,0.205720164343497,1.26431048908141,0.206118606249587,0.9823426571791
"Pum2",86.2255496012612,0.255991122727607,0.177900646690246,1.43895554901118,0.150163117341815,0.9823426571791
"Ddx1",329.128628209653,0.143814515570081,0.107433726868948,1.33863470775347,0.180689621380115,0.9823426571791
"Adi1",71.6815346029227,-0.266352575117379,0.204405016154836,-1.30306281190095,0.192553318360851,0.9823426571791
"Ifrd1",355.04815785806,-0.170755007214811,0.131114372280899,-1.30233630565677,0.192801445846797,0.9823426571791
"Scfd1",72.9960042519036,0.232333603948348,0.193433744152257,1.20110172589882,0.229711743636985,0.9823426571791
"Klhdc2",123.962371753818,0.184041136517571,0.150475578417161,1.22306316050407,0.221305841513624,0.9823426571791
"Jkamp",40.0212721763242,0.319924029643311,0.250756561972276,1.2758351252187,0.202013808020555,0.9823426571791
"Atp6v1d",82.9345567284359,0.265673184682394,0.186959125958157,1.42102282154365,0.155310124987128,0.9823426571791
"Erh",162.245906861295,-0.200792606121984,0.139784225841515,-1.43644681589208,0.150875239703843,0.9823426571791
"Eif2b2",51.6481013544433,0.294725660836005,0.234795407274182,1.2552445733823,0.209389989139176,0.9823426571791
"Hsp90aa1",1414.29532231667,0.0756025674869988,0.0543091253467421,1.39207853200188,0.163898618352143,0.9823426571791
"Inf2",42.7043712039163,0.328917089472597,0.276852158335405,1.18806041264131,0.234809609374138,0.9823426571791
"Akt1",170.860013687119,-0.192542196412216,0.131670725834776,-1.46230071408449,0.14365882294742,0.9823426571791
"Cdca4",45.4604654680394,-0.30507944414766,0.2545327010919,-1.19858644032348,0.230688793293535,0.9823426571791
"Crip1",467.533315773886,0.112686575536153,0.0916728829863551,1.22922473762416,0.218987556433905,0.9823426571791
"Ncapg2",44.9890327635818,0.356060290290102,0.25512417601928,1.39563523867371,0.162824365218808,0.9823426571791
"Psma2",809.644277857804,0.0955201378907888,0.0772649386465538,1.23626756927541,0.216359121743062,0.9823426571791
"H1f2",96.0574535449934,0.355746017749112,0.246798137143985,1.44144531180787,0.149458916918765,0.9823426571791
"Acot13",59.7804054442619,0.256237518806284,0.216130188618172,1.1855702363679,0.235792062098763,0.9823426571791
"Tdp2",40.1227281626889,0.364305385310817,0.264588921702544,1.37687316221189,0.168551466022576,0.9823426571791
"Lyrm4",52.0479346336122,0.332274954272464,0.255137720934861,1.30233566818329,0.192801663669578,0.9823426571791
"Tfap2a",44.8309192336237,0.323179893654376,0.244469481824649,1.32196416191606,0.186180085035946,0.9823426571791
"Ninj1",153.493220389394,0.200089883800528,0.143927629723908,1.39021176256675,0.164464582658832,0.9823426571791
"Auh",39.288926967477,-0.32194746955061,0.264918324868111,-1.21527066770821,0.224262875409862,0.9823426571791
"Lman2",241.560459053277,-0.141196192213943,0.11797954025538,-1.19678540794707,0.231390207254236,0.9823426571791
"Txndc15",128.868964911103,0.19506178539656,0.147202973893825,1.32512122708374,0.185130946716486,0.9823426571791
"Aggf1",57.2477830127931,0.299628845915291,0.228281637376544,1.31254028733403,0.189337902062554,0.9823426571791
"F2rl1",50.7026930288677,-0.330986919159161,0.266759901422939,-1.24076713701581,0.214691784622489,0.9823426571791
"F2r",72.3249489953944,0.232429208462835,0.195018964719846,1.19182874751043,0.233328401233135,0.9823426571791
"Hmgcr",57.2170343890916,-0.277769308103144,0.232436792395047,-1.19503158360167,0.23207469049473,0.9823426571791
"Btf3",2143.98473673919,-0.0724552411779899,0.0548803537460499,-1.32024005372241,0.186754882968055,0.9823426571791
"Smim15",71.1457575567831,0.275734792209283,0.204523400826746,1.34818212045506,0.177599813801315,0.9823426571791
"Ndufs4",240.518012034829,0.154316912543209,0.110712657360159,1.39385067816774,0.163362700874802,0.9823426571791
"ENSMUSG00000124246",198.472548209257,0.17438821088647,0.146903260606447,1.18709557682082,0.235189922857611,0.9823426571791
"Pdhb",85.821640590564,0.2511715596324,0.18040811250634,1.39224093718941,0.163849450074351,0.9823426571791
"Comtd1",44.6406720369936,-0.328705712446488,0.262588046125671,-1.25179236944082,0.210645531328516,0.9823426571791
